time_min,Pb2+_conc_mg_L,Pb2+_adsorbed_mg_g,Pb2+_saturation_pct,E_coli_cfu_ml,E_coli_log_reduction
43.0,0.0,214.2762503232931,97.39829560149687,1227.1252398511897,1.9111111111111112
44.0,0.0,214.39091490955872,97.45041586798123,1107.7568505097092,1.9555555555555555
45.0,0.0,214.50103133399006,97.5004687881773,1000.0,2.0
46.0,0.0,214.60686663135422,97.54857574152464,902.7251779484579,2.0444444444444443
47.0,0.0,214.7086672377162,97.59484874441647,814.9127469020741,2.088888888888889
48.0,0.0,214.80666094612047,97.63939133914566,735.6422544596413,2.1333333333333333
49.0,0.0,214.9010586429704,97.68229938316837,664.0827850634844,2.1777777777777776
50.0,0.0,214.9920558533389,97.72366175151768,599.4842503189408,2.2222222222222223
51.0,0.0,215.07983411935518,97.76356096334327,541.1695265464638,2.2666666666666666
52.0,0.0,215.1645622323809,97.80207374199131,488.52735715193916,2.311111111111111
53.0,0.0,215.2463973367967,97.83927151672577,441.0059454176737,2.3555555555555556
54.0,0.0,215.32548592077535,97.8752208730797,398.1071705534973,2.4
55.0,0.0,215.4019647073444,97.90998395788381,359.38136638046257,2.4444444444444446
56.0,0.0,215.47596145727817,97.94361884421735,324.422607917163,2.488888888888889
57.0,0.0,215.54759569385428,97.97617986084285,292.8644564625237,2.533333333333333
58.0,0.0,215.61697935822312,98.00771789010142,264.37611857490987,2.577777777777778
59.0,0.0,215.68421740303498,98.03828063774317,238.65897868585807,2.6222222222222222
60.0,0.0,215.7494083310199,98.06791287773632,215.44346900318845,2.6666666666666665
61.0,0.0,215.81264468439733,98.09665667472606,194.48624389373614,2.7111111111111112
62.0,0.0,215.8740134902842,98.12455158649281,175.56762912750014,2.7555555555555555
63.0,0.0,215.93359666665845,98.15163484848111,158.48931924611142,2.8
64.0,0.0,215.9914713929014,98.17794154222791,143.07229891937573,2.8444444444444446
65.0,0.0,216.04771044848013,98.20350474930916,129.15496650148842,2.888888888888889
66.0,0.0,216.10238252292683,98.22835569223946,116.59144011798323,2.933333333333333
67.0,0.0,216.15555249991837,98.25252386359927,105.25002852777327,2.977777777777778
68.0,0.0,216.20728171795147,98.2760371445234,95.01185073181439,3.022222222222222
69.0,0.0,216.25762820983593,98.29892191356178,85.76958985908936,3.066666666666667
70.0,0.0,216.3066469229913,98.32120314681421,77.4263682681127,3.111111111111111
71.0,0.0,216.35438992232136,98.34290451014607,69.89473207273487,3.1555555555555554
72.0,0.0,216.40090657725602,98.36404844420728,63.0957344480193,3.2
73.0,0.0,216.44624373438575,98.38465624290261,56.958108107376866,3.2444444444444445
74.0,0.0,216.49044587696963,98.4047481258953,51.41751827683928,3.2888888888888888
75.0,0.0,216.5335552724683,98.42434330566742,46.41588833612777,3.3333333333333335
76.0,0.0,216.5756121091399,98.44346004960906,41.9007910578667,3.3777777777777778
77.0,0.0,216.61665462263466,98.4621157375612,37.82489906389387,3.422222222222222
78.0,0.0,216.65671921343355,98.48032691519707,34.145488738336006,3.466666666666667
79.0,0.0,216.69584055589593,98.49810934358906,30.823992397451438,3.511111111111111
80.0,0.0,216.73405169960813,98.51547804527642,27.825594022071257,3.5555555555555554
81.0,0.0,216.77138416366105,98.53244734711866,25.118864315095795,3.6
82.0,0.0,216.80786802442637,98.5490309201938,22.67543125870802,3.6444444444444444
83.0,0.0,216.84353199734954,98.56524181697706,20.4696827180752,3.688888888888889
84.0,0.0,216.8784035132307,98.58109250601396,18.478497974222908,3.7333333333333334
85.0,0.0,216.91250878942242,98.59659490428292,16.68100537200059,3.7777777777777777
86.0,0.0,216.94587289633628,98.61176040742559,15.0583635427984,3.8222222222222224
87.0,0.0,216.97851981961495,98.6265999180068,13.593563908785255,3.8666666666666667
88.0,0.0,217.01047251829655,98.64112387195297,12.271252398511905,3.911111111111111
89.0,0.0,217.04175297927006,98.65534226330456,11.077568505097087,3.9555555555555557
90.0,0.0,217.07238226829486,98.66926466740675,10.0,4.0
